,formatted_address,latitude,longitude,postcode,Floors,Units,Construction Year,Type,Area
1250,"1440 Rue Pierce, Montréal, QC H3H 2K1, Canada",45.4947386,-73.57939209999998,H3H 2K1,1.0,1.0,1982.0,Residential,58.0
1251,"1440 Rue Pierce, Montréal, QC H3H 2K1, Canada",45.4947386,-73.57939209999998,H3H 2K1,1.0,1.0,1982.0,Residential,56.0
1252,"1419 Rue Pierce, Montréal, QC H3H 2K1, Canada",45.494838,-73.57894300000001,H3H 2K1,3.0,12.0,1885.0,Residential,880.0
1253,"1567 Rue Saint-Denis, Montréal, QC H2X 3K3, Canada",45.51470860000001,-73.5622046,H2X 3K3,3.0,2.0,1887.0,Residential,292.0
1254,"1575 Rue Saint-Denis, Montréal, QC H2X 3K3, Canada",45.514764500000005,-73.56226319999998,H2X 3K3,3.0,2.0,1875.0,Residential,288.0
1255,"1579 Rue Saint-Denis, Montréal, QC H2X 3K3, Canada",45.5148967,-73.56219829999998,H2X 3K3,3.0,1.0,1885.0,Residential,290.0
1256,"1587 Rue Saint-Denis, Montréal, QC H2X 3K3, Canada",45.514855600000004,-73.562432,H2X 3K3,3.0,2.0,1885.0,Residential,290.0
1257,"1593 Rue Saint-Denis, Montréal, QC H2X 3K3, Canada",45.514866,-73.56251390000001,H2X 3K3,4.0,,1875.0,Immeuble commercial,314.0
1258,"1599 Rue Saint-Denis, Montréal, QC H2X 3K3, Canada",45.514905600000006,-73.5625907,H2X 3K3,3.0,1.0,1875.0,Residential,279.0
1259,"1605 Rue Saint-Denis, Montréal, QC H2X 3K3, Canada",45.5150172,-73.5626077,H2X 3K3,4.0,,1900.0,"Restaurant et établissement avec service complet (sans terrasse) -Établissements avec permis alcool, inclus pub,café et brasserie",279.0
1260,"1611 Rue Saint-Denis, Montréal, QC H2X 3K3, Canada",45.514974,-73.562761,H2X 3K3,3.0,2.0,1875.0,Residential,290.0
1261,"1617 Rue Saint-Denis, Montréal, QC H2X 3K3, Canada",45.515083700000005,-73.56277399999998,H2X 3K3,4.0,17.0,1885.0,Residential,290.0
1262,"1621 Rue Saint-Denis, Montréal, QC H2X 3K3, Canada",45.5150657,-73.5628316,H2X 3K3,4.0,2.0,1875.0,Residential,290.0
1263,"1635 Rue Saint-Denis, Montréal, QC H2L 1Y2, Canada",45.515106599999996,-73.5631339,H2L 1Y2,3.0,1.0,1875.0,Residential,292.0
1264,"1641 Rue Saint-Denis, Montréal, QC H2X 3K3, Canada",45.515185100000004,-73.56312780000002,H2X 3K3,3.0,1.0,1870.0,Residential,290.0
1265,"1655 Rue Saint-Denis, Montréal, QC H2X 3K4, Canada",45.51526629999999,-73.563435,H2X 3K4,3.0,2.0,1918.0,Residential,516.0
1266,"1675 Rue Saint-Denis, Montréal, QC H2X 3K4, Canada",45.51536,-73.563689,H2X 3K4,4.0,3.0,1900.0,Residential,285.0
1267,"1679 Rue Saint-Denis, Montréal, QC H2X 3K4, Canada",45.5154117,-73.5637033,H2X 3K4,4.0,1.0,1875.0,Residential,285.0
1268,"1693 Rue Saint-Denis, Montréal, QC H2X 3K4, Canada",45.5155216,-73.56387169999998,H2X 3K4,3.0,2.0,1875.0,Residential,569.0
1269,"1699 Rue Saint-Denis, Montréal, QC H2X 3K4, Canada",45.515524,-73.56395499999998,H2X 3K4,3.0,2.0,1950.0,Residential,285.0
1270,"1703 Rue Saint-Denis, Montréal, QC H2X 3K4, Canada",45.5155319,-73.5640713,H2X 3K4,4.0,6.0,1875.0,Residential,285.0
1271,"1709 Rue Saint-Denis, Montréal, QC H2X 3K4, Canada",45.515592,-73.564092,H2X 3K4,3.0,11.0,1927.0,Residential,569.0
1272,"1731 Rue Saint-Denis, Montréal, QC H2X 3K4, Canada",45.515714,-73.564356,H2X 3K4,4.0,3.0,1895.0,Residential,285.0
1273,"1735 Rue Saint-Denis, Montréal, QC H2X 3K4, Canada",45.515739,-73.5644282,H2X 3K4,3.0,3.0,1885.0,Residential,285.0
1274,"1749 Rue Saint-Denis, Montréal, QC H2X 3K4, Canada",45.5158203,-73.5646577,H2X 3K4,4.0,3.0,1875.0,Residential,285.0
1275,"1755 Rue Saint-Denis, Montréal, QC H2X 3K4, Canada",45.5158189,-73.5647019,H2X 3K4,1.0,12.0,1875.0,Residential,285.0
1276,"1773 Rue Saint-Denis, Montréal, QC H2X 3K4, Canada",45.51596019999999,-73.56490059999999,H2X 3K4,3.0,7.0,1875.0,Residential,848.0
1277,"2015 Rue Saint-Denis, Montréal, QC H2X 3K8, Canada",45.516262,-73.56566,H2X 3K8,3.0,6.0,1900.0,Residential,192.0
1278,"2031 Rue Saint-Denis, Montréal, QC H2X 3K8, Canada",45.516364,-73.56583599999998,H2X 3K8,2.0,,1900.0,Immeuble commercial,186.0
1279,"2039 Rue Saint-Denis, Montréal, QC H2X 3K8, Canada",45.516419899999995,-73.56589799999998,H2X 3K8,2.0,,1900.0,Immeuble commercial,186.0
1280,"2045 Rue Saint-Denis, Montréal, QC H2X 3K8, Canada",45.516464,-73.5660089,H2X 3K8,2.0,,1900.0,Immeuble commercial,186.0
1281,"2063 Rue Saint-Denis, Montréal, QC H2X 3K8, Canada",45.516535,-73.5662743,H2X 3K8,2.0,3.0,1895.0,Residential,186.0
1282,"2069 Rue Saint-Denis, Montréal, QC H2X 3K8, Canada",45.516609,-73.56631399999998,H2X 3K8,2.0,,1895.0,Immeuble commercial,186.0
1283,"2081 Rue Saint-Denis, Montréal, QC H2X 3K8, Canada",45.516678999999996,-73.566478,H2X 3K8,2.0,3.0,1900.0,Residential,186.0
1284,"2093 Rue Saint-Denis, Montréal, QC H2X 3K8, Canada",45.5167729,-73.56660529999998,H2X 3K8,2.0,2.0,1900.0,Residential,186.0
1285,"2099 Rue Saint-Denis, Montréal, QC H2X 3K8, Canada",45.5167239,-73.5665293,H2X 3K8,2.0,,1900.0,Maison de chambres et pension,186.0
1286,"2000 Rue Berri, Montréal, QC H2L 4V7, Canada",45.51672079999999,-73.56531559999998,H2L 4V7,7.0,,1923.0,Office,3500.0
1287,"1283 Rue Labelle, Montréal, QC H2L 4C1, Canada",45.5148971,-73.5589538,H2L 4C1,2.0,15.0,1870.0,Residential,372.0
1288,"1205 Rue Labelle, Montréal, QC H2L 4C1, Canada",45.5145152,-73.5579461,H2L 4C1,10.0,98.0,1965.0,Residential,942.0
1289,"1192 Rue St-Hubert, Montréal, QC H2L 0C3, Canada",45.51470700000001,-73.5574726,H2L 0C3,3.0,3.0,1925.0,Residential,126.0
1290,"1198 Rue St-Hubert, Montréal, QC H2L 0C3, Canada",45.514711600000005,-73.55753670000001,H2L 0C3,2.0,1.0,1870.0,Residential,151.0
1291,"1204 Rue St-Hubert, Montréal, QC H2L 0C3, Canada",45.5147653,-73.55760289999998,H2L 0C3,3.0,2.0,1870.0,Residential,160.0
1292,"1586 Rue St-Hubert, Montréal, QC H2L 3Z3, Canada",45.5163624,-73.56138,H2L 3Z3,2.0,,1875.0,"Auberge ou gîte touristique (Hôtel à caractère familial, d'au plus 3 étages en hauteur de bâtiment)",465.0
1293,"1600 Rue St-Hubert, Montréal, QC H2L 3Z3, Canada",45.5164909,-73.5615978,H2L 3Z3,6.0,,1973.0,Hôtel (incluant les hôtels-motels),1753.0
1294,"1616 Rue St-Hubert, Montréal, QC H2L 3Z3, Canada",45.51658870000001,-73.5617074,H2L 3Z3,3.0,1.0,1875.0,Residential,287.0
1295,"1620 Rue St-Hubert, Montréal, QC H2L 3Z3, Canada",45.516644,-73.56176119999998,H2L 3Z3,3.0,,1875.0,"Auberge ou gîte touristique (Hôtel à caractère familial, d'au plus 3 étages en hauteur de bâtiment)",303.0
1296,"1626 Rue St-Hubert, Montréal, QC H2L 3Z3, Canada",45.516651,-73.56196200000002,H2L 3Z3,3.0,13.0,1870.0,Residential,572.0
1297,"1640 Rue St-Hubert, Montréal, QC H2X 3Z3, Canada",45.51677249999999,-73.56217070000001,H2X 3Z3,3.0,,1979.0,Couvent,1554.0
1298,"2010 Rue St-Hubert, Montréal, QC H2L 3Z5, Canada",45.517934999999994,-73.56472,H2L 3Z5,3.0,2.0,1885.0,Residential,198.0
1299,"2016 Rue St-Hubert, Montréal, QC H2L 3Z5, Canada",45.517943,-73.564819,H2L 3Z5,3.0,3.0,1885.0,Residential,200.0
1300,"2020 Rue St-Hubert, Montréal, QC H2L 3Z5, Canada",45.51798,-73.56490099999998,H2L 3Z5,4.0,,1885.0,Maison de chambres et pension,201.0
1301,"2026 Rue St-Hubert, Montréal, QC H2L 3Z5, Canada",45.5180565,-73.5649497,H2L 3Z5,4.0,3.0,1885.0,Residential,201.0
1302,"2034 Rue St-Hubert, Montréal, QC H2L 3Z5, Canada",45.5180559,-73.5650553,H2L 3Z5,4.0,,1885.0,Clinique médicale (cabinet de médecins généralistes),200.0
1303,"2040 Rue St-Hubert, Montréal, QC H2L 3Z5, Canada",45.51815070000001,-73.5651132,H2L 3Z5,3.0,3.0,1900.0,Residential,198.0
1304,"2046 Rue St-Hubert, Montréal, QC H2L 3Z5, Canada",45.518126,-73.56521599999998,H2L 3Z5,3.0,3.0,1900.0,Residential,195.0
1305,"2052 Rue St-Hubert, Montréal, QC H2L 3Z5, Canada",45.518163,-73.56528899999998,H2L 3Z5,3.0,3.0,1900.0,Residential,201.0
1306,"2058 Rue St-Hubert, Montréal, QC H2L 3Z5, Canada",45.518194,-73.56536799999998,H2L 3Z5,3.0,9.0,1900.0,Maison de chambres et pension,201.0
1307,"1 Redpath Row, Montreal, QC H3G, Canada",45.4983778,-73.58120389999998,H3G,2.0,1.0,1927.0,Residential,170.0
1308,"2064 Rue St-Hubert, Montréal, QC H2L 3Z5, Canada",45.5181861,-73.5654891,H2L 3Z5,2.0,1.0,1950.0,Residential,373.0
1309,"2 Redpath Row, Montreal, QC H3G 1E4, Canada",45.4984227,-73.581799,H3G 1E4,2.0,1.0,1927.0,Residential,169.0
1310,"3 Redpath Row, Montreal, QC H3G, Canada",45.4981814,-73.581402,H3G,2.0,1.0,1927.0,Residential,241.0
1311,"2070 Rue St-Hubert, Montréal, QC H2L 3Z5, Canada",45.518260999999995,-73.565547,H2L 3Z5,3.0,2.0,1870.0,Residential,253.0
1312,"4 Redpath Row, Montreal, QC H3G, Canada",45.4979393,-73.58110920000001,H3G,2.0,1.0,1927.0,Residential,186.0
1313,"2074 Rue St-Hubert, Montréal, QC H2L 3Z5, Canada",45.518362100000004,-73.56556379999998,H2L 3Z5,3.0,2.0,1900.0,Residential,416.0
1314,"5 Redpath Row, Montreal, QC H3G, Canada",45.4979849,-73.5815997,H3G,2.0,1.0,1927.0,Residential,183.0
1315,"6 Redpath Row, Montreal, QC H3G, Canada",45.49767689999999,-73.58137370000001,H3G,2.0,1.0,1927.0,Residential,259.0
1316,"2084 Rue St-Hubert, Montréal, QC H2L 3Z5, Canada",45.5184282,-73.56572179999998,H2L 3Z5,3.0,10.0,1900.0,Residential,345.0
1317,"7 Redpath Row, Montreal, QC H3G, Canada",45.4977885,-73.58179770000001,H3G,2.0,1.0,1927.0,Residential,185.0
1318,"2090 Rue St-Hubert, Montréal, QC H2L 3Z5, Canada",45.5184463,-73.5658038,H2L 3Z5,3.0,6.0,1900.0,Residential,690.0
1319,"8 Redpath Row, Montreal, QC H3G, Canada",45.497592,-73.5819954,H3G,2.0,1.0,1927.0,Residential,183.0
1320,"9 Redpath Row, Montreal, QC H3G, Canada",45.497592,-73.5819954,H3G,2.0,1.0,1927.0,Residential,258.0
1321,"2073 Rue St-Hubert, Montréal, QC H2L 3Z6, Canada",45.5186333,-73.5656431,H2L 3Z6,3.0,7.0,1900.0,Residential,189.0
1322,"3434 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.498615,-73.58192290000001,H3G 1E5,1.0,1.0,1954.0,Residential,335.0
1323,"2069 Rue St-Hubert, Montréal, QC H2L 3Z6, Canada",45.518655100000004,-73.56549629999999,H2L 3Z6,3.0,2.0,1900.0,Residential,189.0
1324,"3430 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.49860839999999,-73.5819136,H3G 1E5,1.0,1.0,1954.0,Residential,339.0
1325,"2063 Rue St-Hubert, Montréal, QC H2L 3Z6, Canada",45.518606,-73.565433,H2L 3Z6,3.0,2.0,1885.0,Residential,189.0
1326,"3440 Rue Redpath, Montréal, QC H3G 2G3, Canada",45.498614,-73.58210600000001,H3G 2G3,2.0,1.0,1980.0,Residential,338.0
1327,"2059 Rue St-Hubert, Montréal, QC H2L 3Z6, Canada",45.518575,-73.56535199999998,H2L 3Z6,3.0,1.0,1885.0,Residential,189.0
1328,"2053 Rue St-Hubert, Montréal, QC H2L 3Z6, Canada",45.5185406,-73.56534570000001,H2L 3Z6,3.0,3.0,1885.0,Residential,189.0
1329,"2047 Rue St-Hubert, Montréal, QC H2L 3Z6, Canada",45.518465899999995,-73.56510999999998,H2L 3Z6,3.0,4.0,1885.0,Maison de chambres et pension,378.0
1330,"2031 Rue St-Hubert, Montréal, QC H2L 3Z6, Canada",45.5183398,-73.5649418,H2L 3Z6,3.0,4.0,1885.0,Residential,189.0
1331,"2027 Rue St-Hubert, Montréal, QC H2L 3Z6, Canada",45.518327899999996,-73.564797,H2L 3Z6,3.0,4.0,1885.0,Residential,189.0
1332,"1787 Rue St-Hubert, Montréal, QC H2L 3Z1, Canada",45.5178,-73.5637,H2L 3Z1,3.0,4.0,1875.0,Residential,189.0
1333,"3450 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.4987164,-73.58245620000002,H3G 1E5,1.0,1.0,1979.0,Residential,66.0
1334,"3450 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.4987164,-73.58245620000002,H3G 1E5,1.0,1.0,1979.0,Residential,103.0
1335,"1775 Rue St-Hubert, Montréal, QC H2L 3Z1, Canada",45.517764,-73.563567,H2L 3Z1,2.0,2.0,1885.0,Residential,187.0
1336,"3450 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.4987164,-73.58245620000002,H3G 1E5,1.0,1.0,1979.0,Residential,78.0
1337,"3450 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.4987164,-73.58245620000002,H3G 1E5,1.0,1.0,1979.0,Residential,77.0
1338,"1771 Rue St-Hubert, Montréal, QC H2L 3Z1, Canada",45.5177296,-73.563459,H2L 3Z1,3.0,14.0,1972.0,Residential,187.0
1339,"3450 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.4987164,-73.58245620000002,H3G 1E5,5.0,1.0,1979.0,Residential,107.0
1340,"370 Rue Édouard-Charles, Montréal, QC H2V 2N2, Canada",45.51886210000001,-73.59518709999998,H2V 2N2,3.0,3.0,1910.0,Residential,196.0
1341,"3450 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.4987164,-73.58245620000002,H3G 1E5,5.0,1.0,1979.0,Residential,107.0
1342,"3450 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.4987164,-73.58245620000002,H3G 1E5,5.0,1.0,1979.0,Residential,131.0
1343,"3450 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.4987164,-73.58245620000002,H3G 1E5,1.0,1.0,1979.0,Residential,78.0
1344,"369 Rue Édouard-Charles, Montréal, QC H2V 2N1, Canada",45.518972,-73.59548670000001,H2V 2N1,1.0,1.0,,Residential,56.0
1345,"3450 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.4987164,-73.58245620000002,H3G 1E5,1.0,1.0,1979.0,Residential,103.0
1346,"3450 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.4987164,-73.58245620000002,H3G 1E5,1.0,1.0,1979.0,Residential,78.0
1347,"373 Rue Édouard-Charles, Montréal, QC H2V 2N1, Canada",45.518932899999996,-73.595573,H2V 2N1,3.0,3.0,1910.0,Residential,169.0
1348,"3450 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.4987164,-73.58245620000002,H3G 1E5,1.0,1.0,1979.0,Residential,78.0
1349,"3450 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.4987164,-73.58245620000002,H3G 1E5,1.0,1.0,1979.0,Residential,78.0
1350,"379 Rue Édouard-Charles, Montréal, QC H2V 2N1, Canada",45.518881,-73.595612,H2V 2N1,3.0,12.0,1925.0,Residential,338.0
1351,"3450 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.4987164,-73.58245620000002,H3G 1E5,1.0,1.0,1979.0,Residential,94.0
1352,"383 Rue Édouard-Charles, Montréal, QC H2V 2N1, Canada",45.51872789999999,-73.5956777,H2V 2N1,3.0,11.0,1913.0,Residential,338.0
1353,"3450 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.4987164,-73.58245620000002,H3G 1E5,1.0,1.0,1979.0,Residential,77.0
1354,"387 Rue Édouard-Charles, Montréal, QC H2V 2N1, Canada",45.5186235,-73.5958325,H2V 2N1,3.0,6.0,1910.0,Residential,169.0
1355,"3450 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.4987164,-73.58245620000002,H3G 1E5,1.0,1.0,1979.0,Residential,78.0
1356,"389 Rue Édouard-Charles, Montréal, QC H2V 2N1, Canada",45.5186171,-73.5960455,H2V 2N1,3.0,8.0,1915.0,Residential,193.0
1357,"3450 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.4987164,-73.58245620000002,H3G 1E5,1.0,1.0,1979.0,Residential,108.0
1358,"3450 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.4987164,-73.58245620000002,H3G 1E5,1.0,1.0,1979.0,Residential,107.0
1359,"397 Rue Édouard-Charles, Montréal, QC H2V 2N1, Canada",45.518463700000005,-73.5960312,H2V 2N1,2.0,2.0,1900.0,Residential,151.0
1360,"5050 Rue le Jeune, Montréal, QC H2T 2C5, Canada",45.52528,-73.59021299999998,H2T 2C5,2.0,4.0,1910.0,Residential,189.0
1361,"3450 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.4987164,-73.58245620000002,H3G 1E5,1.0,1.0,1979.0,Residential,78.0
1362,"5032 Rue le Jeune, Montréal, QC H2T 2C5, Canada",45.525160299999996,-73.58997579999998,H2T 2C5,2.0,2.0,1900.0,Residential,163.0
1363,"3450 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.4987164,-73.58245620000002,H3G 1E5,1.0,1.0,1979.0,Residential,94.0
1364,"5028 Rue le Jeune, Montréal, QC H2T 2C5, Canada",45.52513099999999,-73.5898969,H2T 2C5,2.0,1.0,1900.0,Residential,163.0
1365,"3450 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.4987164,-73.58245620000002,H3G 1E5,1.0,1.0,1979.0,Residential,88.0
1366,"5022 Rue le Jeune, Montréal, QC H2T 2C5, Canada",45.525134,-73.5897763,H2T 2C5,2.0,1.0,1915.0,Residential,163.0
1367,"3450 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.4987164,-73.58245620000002,H3G 1E5,1.0,1.0,1979.0,Residential,78.0
1368,"5016 Rue le Jeune, Montréal, QC H2T 2C5, Canada",45.525053,-73.589737,H2T 2C5,2.0,2.0,1885.0,Residential,163.0
1369,"3450 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.4987164,-73.58245620000002,H3G 1E5,1.0,1.0,1979.0,Residential,79.0
1370,"5010 Rue le Jeune, Montréal, QC H2T 2C5, Canada",45.525028000000006,-73.58964900000002,H2T 2C5,2.0,1.0,1880.0,Residential,163.0
1371,"3460 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.498857,-73.5830004,H3G 1E5,1.0,1.0,1979.0,Residential,72.0
1372,"3460 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.498857,-73.5830004,H3G 1E5,1.0,1.0,1979.0,Residential,46.0
1373,"3460 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.498857,-73.5830004,H3G 1E5,1.0,1.0,1979.0,Residential,73.0
1374,"3460 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.498857,-73.5830004,H3G 1E5,1.0,1.0,1979.0,Residential,48.0
1375,"3460 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.498857,-73.5830004,H3G 1E5,1.0,1.0,1979.0,Residential,63.0
1376,"3460 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.498857,-73.5830004,H3G 1E5,1.0,1.0,1979.0,Residential,48.0
1377,"3460 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.498857,-73.5830004,H3G 1E5,1.0,1.0,1979.0,Residential,62.0
1378,"3460 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.498857,-73.5830004,H3G 1E5,1.0,1.0,1979.0,Residential,35.0
1379,"3460 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.498857,-73.5830004,H3G 1E5,1.0,1.0,1979.0,Residential,64.0
1380,"3460 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.498857,-73.5830004,H3G 1E5,1.0,1.0,1979.0,Residential,40.0
1381,"3460 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.498857,-73.5830004,H3G 1E5,1.0,1.0,1979.0,Residential,73.0
1382,"3460 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.498857,-73.5830004,H3G 1E5,1.0,1.0,1979.0,Residential,56.0
1383,"3460 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.498857,-73.5830004,H3G 1E5,1.0,1.0,1979.0,Residential,63.0
1384,"3460 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.498857,-73.5830004,H3G 1E5,1.0,1.0,1979.0,Residential,40.0
1385,"3460 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.498857,-73.5830004,H3G 1E5,1.0,1.0,1979.0,Residential,63.0
1386,"3460 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.498857,-73.5830004,H3G 1E5,1.0,1.0,1979.0,Residential,48.0
1387,"3460 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.498857,-73.5830004,H3G 1E5,1.0,1.0,1979.0,Residential,90.0
1388,"3460 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.498857,-73.5830004,H3G 1E5,1.0,1.0,1979.0,Residential,48.0
1389,"3460 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.498857,-73.5830004,H3G 1E5,1.0,1.0,1979.0,Residential,65.0
1390,"3460 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.498857,-73.5830004,H3G 1E5,1.0,1.0,1979.0,Residential,55.0
1391,"3460 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.498857,-73.5830004,H3G 1E5,1.0,1.0,1979.0,Residential,63.0
1392,"3460 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.498857,-73.5830004,H3G 1E5,1.0,1.0,1979.0,Residential,47.0
1393,"3460 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.498857,-73.5830004,H3G 1E5,1.0,1.0,1979.0,Residential,63.0
1394,"5061 Rue de Bullion, Montréal, QC H2T 1Z7, Canada",45.5245739,-73.5912189,H2T 1Z7,3.0,6.0,1929.0,Residential,170.0
1395,"3460 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.498857,-73.5830004,H3G 1E5,1.0,,1979.0,Stationnement intérieur (condo),8.0
1396,"162 Avenue Laurier E, Montréal, QC H2T 1E9, Canada",45.5247114,-73.59117409999999,H2T 1E9,3.0,3.0,1910.0,Residential,280.0
1397,"3460 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.498857,-73.5830004,H3G 1E5,1.0,1.0,1979.0,Residential,71.0
1398,"156 Avenue Laurier E, Montréal, QC H2T 1E9, Canada",45.524698,-73.59123919999998,H2T 1E9,3.0,3.0,1910.0,Residential,300.0
1399,"3460 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.498857,-73.5830004,H3G 1E5,1.0,1.0,1979.0,Residential,48.0
1400,"168 Avenue Laurier E, Montréal, QC H2T 1E9, Canada",45.524759700000004,-73.59100099999998,H2T 1E9,3.0,3.0,1910.0,Residential,289.0
1401,"3460 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.498857,-73.5830004,H3G 1E5,1.0,1.0,1979.0,Residential,92.0
1402,"174 Avenue Laurier E, Montréal, QC H2T 1E9, Canada",45.5248364,-73.5910083,H2T 1E9,3.0,3.0,1910.0,Residential,240.0
1403,"3460 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.498857,-73.5830004,H3G 1E5,1.0,1.0,1979.0,Residential,56.0
1404,"3460 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.498857,-73.5830004,H3G 1E5,1.0,1.0,1979.0,Residential,63.0
1405,"3460 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.498857,-73.5830004,H3G 1E5,1.0,1.0,1979.0,Residential,48.0
1406,"3460 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.498857,-73.5830004,H3G 1E5,1.0,1.0,1979.0,Residential,54.0
1407,"3460 Rue Redpath, Montréal, QC H3G 1E5, Canada",45.498857,-73.5830004,H3G 1E5,1.0,1.0,1979.0,Residential,55.0
1408,"330 Avenue Laurier E, Montréal, QC H2T 1G5, Canada",45.5260964,-73.59008490000001,H2T 1G5,4.0,32.0,1963.0,Residential,511.0
1409,"3470 Rue Redpath, Montréal, QC H3G 2G7, Canada",45.4991245,-73.583409,H3G 2G7,1.0,1.0,1979.0,Residential,42.0
1410,"1765 Rue St-Hubert, Montréal, QC H2L 3Z1, Canada",45.51769829999999,-73.5634503,H2L 3Z1,3.0,2.0,1875.0,Residential,187.0
1411,"3470 Rue Redpath, Montréal, QC H3G 2G7, Canada",45.4991245,-73.583409,H3G 2G7,1.0,1.0,1979.0,Residential,68.0
1412,"1757 Rue St-Hubert, Montréal, QC H2L 3Z1, Canada",45.51766,-73.563338,H2L 3Z1,4.0,,1875.0,Maison de chambres et pension,187.0
1413,"3470 Rue Redpath, Montréal, QC H3G 2G7, Canada",45.4991245,-73.583409,H3G 2G7,1.0,1.0,1979.0,Residential,72.0
1414,"1753 Rue St-Hubert, Montréal, QC H2L 3Z1, Canada",45.5175974,-73.5633376,H2L 3Z1,4.0,1.0,1875.0,Maison de chambres et pension,187.0
1415,"1745 Rue St-Hubert, Montréal, QC H2L 3Z1, Canada",45.517582,-73.56322800000001,H2L 3Z1,3.0,7.0,1875.0,Maison de chambres et pension,187.0
1416,"1741 Rue St-Hubert, Montréal, QC H2L 3Z1, Canada",45.517523,-73.56317159999998,H2L 3Z1,3.0,3.0,1875.0,Residential,187.0
1417,"3470 Rue Redpath, Montréal, QC H3G 2G7, Canada",45.4991245,-73.583409,H3G 2G7,1.0,1.0,1979.0,Residential,65.0
1418,"1733 Rue St-Hubert, Montréal, QC H2L 3Z1, Canada",45.5175032,-73.5630946,H2L 3Z1,3.0,4.0,1906.0,Residential,187.0
1419,"3470 Rue Redpath, Montréal, QC H3G 2G7, Canada",45.4991245,-73.583409,H3G 2G7,1.0,1.0,1979.0,Residential,71.0
1420,"1727 Rue St-Hubert, Montréal, QC H2L 3Z1, Canada",45.51748300000001,-73.562966,H2L 3Z1,3.0,3.0,1875.0,Residential,156.0
1421,"3470 Rue Redpath, Montréal, QC H3G 2G7, Canada",45.4991245,-73.583409,H3G 2G7,1.0,1.0,1979.0,Residential,41.0
1422,"1717 Rue St-Hubert, Montréal, QC H2L 3Z1, Canada",45.5174016,-73.5628845,H2L 3Z1,3.0,2.0,1875.0,Residential,155.0
1423,"3470 Rue Redpath, Montréal, QC H3G 2G7, Canada",45.4991245,-73.583409,H3G 2G7,1.0,1.0,1979.0,Residential,69.0
1424,"1711 Rue St-Hubert, Montréal, QC H2L 3Z1, Canada",45.5173935,-73.56281290000001,H2L 3Z1,3.0,8.0,1875.0,Maison de chambres et pension,156.0
1425,"3470 Rue Redpath, Montréal, QC H3G 2G7, Canada",45.4991245,-73.583409,H3G 2G7,1.0,1.0,1979.0,Residential,67.0
